"{Silver Sable}","{Ron Frenz,Tom DeFalco}","Silver Sable trained her entire life, becoming a master of a wide variety of weapons and training in all forms of hand-to-hand combat in preparation for the day she would inherit leadership of the Wild Pack.",,"http://x.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3/standard_xlarge.jpg","Silver Sable","{}","{Blades,Excellent strategist}",17,0,3206,10,22,"{Silver Sablinova}","{}","Silver Sable","{Heroes for Hire,Intruders,Outlaws,Wild Pack}","http://marvel.com/characters/2100/silver_sable","https://en.wikipedia.org/wiki/Silver_Sable"
"{Silver Samurai}","{Bob Brown,Steve Gerber}","Keniuchio Harada is the mutant son of the former Japanese crimelord Shingen Harada.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/50/4c003c13058bd/standard_xlarge.jpg","Silver Samurai","{Black Spectre,Mandrill,Viper,Viper (Madame Hydra)}","{Adamantium,Carries katana,Except,Martial artist,Master samurai,Other weapons,Shuriken,Tachyon,Teleportation ring}",24,0,7089,13,19,"{Kenuichio Harada}","{Mutant}","Silver Samurai","{Big Hero 6,Clan Yashida,HYDRA,Hydra,Legion Accursed}","http://marvel.com/characters/2101/silver_samurai","https://en.wikipedia.org/wiki/Silver_Samurai"
"{}","{Jack Kirby,Stan Lee}","When Zenn-La was threatened by the world-devouring entity known as Galactus, Norrin Radd stood up for his home planet and offered to work for Galactus, finding him new planets to eat, in exchange for saving his own. Years later, the Surfer has protected Earth and many other planets, becoming one of the greatest heroes in the universe.","http://x.annihil.us/u/prod/marvel/i/mg/7/10/537bc3b796f74.gif","http://x.annihil.us/u/prod/marvel/i/mg/3/60/537bc3836e152/standard_xlarge.jpg","Silver Surfer","{}","{Power cosmic}",355,13,19326,94,521,"{Norrin Radd}","{}","Silver Surfer","{Annihilators,Galactus,God Squad,Heralds of Galactus,Star Masters,The Defenders,The Order,United Front}","http://marvel.com/characters/53/silver_surfer","https://en.wikipedia.org/wiki/Silver_Surfer"
"{Daughter of the Volcano God,La Garra Argentado,Silverclaw}","{George Pérez,Kurt Busiek}","When her father died, Lupe was taken in by the Church orphanage, despite their misgivings about her “ungodly” powers.",,"http://x.annihil.us/u/prod/marvel/i/mg/2/70/4c0035b922e12/standard_xlarge.jpg","Silverclaw","{}","{}",20,0,980,5,20,"{Lupe,Maria De Guadalupe Santiago}","{}","Silverclaw","{Avengers,Empire State University}","http://marvel.com/characters/2103/silverclaw","https://en.wikipedia.org/wiki/Silverclaw"
"{Silvermane,Supreme Hydra}","{John Buscema,Stan Lee}","Silvio Manfredi has been a career criminal for most of his life.",,"http://x.annihil.us/u/prod/marvel/i/mg/8/80/4c003c0fc6a28/standard_xlarge.jpg","Silvermane","{}","{Brilliant strategist,Excellent marksman,Organizer,Superhuman strength,Use of various handguns}",12,0,2022,8,10,"{Silvio Manfredi}","{}","Silvermane","{HYDRA,Hydra,Maggia,The Maggia}","http://marvel.com/characters/2104/silvermane","https://en.wikipedia.org/wiki/Silvermane"
"{Sin-Eater}","{Peter David,Rich Buckler}","Sin-Eater is a name given to several fictional characters appearing in books published by Marvel Comics, usually those featuring Spider-Man and Ghost Rider.",,,"Sin-Eater","{}","{}",0,0,1125,0,0,"{Stanley Carter}","{}","Sin-Eater","{New York City Police Department,S.H.I.E.L.D}",,"https://en.wikipedia.org/wiki/Sin-Eater_(comics)"
"{Erica Holstein,Herald of the 'Serpent,Mother Superior,Red Skull,Sin,Sister Sin}","{J. M. DeMatteis,J.M. DeMatteis,Paul Neary}","Sin (Sinthea Schmidt) is a supervillain appearing in books published by Marvel Comics as the daughter of the Red Skull.",,"http://x.annihil.us/u/prod/marvel/i/mg/e/70/5269647684f61/standard_xlarge.jpg","Sin","{Crossbones}","{High-level intellect,Highly skilled markswoman,Intangibility,Martial artist,Telekinesis,Telepathy,Teleportation}",43,3,3718,14,41,"{Sinthea Shmidt}","{}","Sin","{Fear Itself,Serpent Squad,Sisters of Sin,The Worthy}","http://marvel.com/characters/2105/sin","https://en.wikipedia.org/wiki/Sin_(Marvel_Comics)"
"{Sirocco}","{Fabian Nicieza,Kirk Jarvinen}","Sirocco is a fictional character, a mutant in the Marvel Comics Universe.",,,"Sirocco","{}","{}",0,0,149,0,0,"{}","{Mutant}","Sirocco","{Desert Sword}",,"https://en.wikipedia.org/wiki/Sirocco_(comics)"
"{Banshee,Siryn,Terry,The Morrigan,Tracy Cassidy}","{Chris Claremont,Steve Leialoha}","Theresa Maeve Rourke Cassidy is a fictional superhero appearing in American comic books published by Marvel Comics, commonly in association with the X-Men.",,"https://upload.wikimedia.org/wikipedia/en/thumb/7/70/X_FACT_COV005_400.jpg/250px-X_FACT_COV005_400.jpg","Siryn","{Black Tom Cassidy,Juggernaut}","{Flight,Hypnosis,Immortality/longevity,Sonic scream,Sound manipulation,Teleportation}",0,0,3855,0,0,"{Theresa Maeve Rourke Cassidy}","{Mutant}","Siryn","{Fallen Angels,Muir Island X-Men,X-Corporation,X-Factor Investigations,X-Force}",,"https://en.wikipedia.org/wiki/Siryn"
"{Hulk,Killer of Killers,Sakaarson,Skaar,Son of Hulk,World Breaker}","{Greg Pak,John Romita, Jr.}","The Hulk fathered a son while on the planet Sakaar, but thought him killed while still in his mother's womb; he was wrong.",,"http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce18a92c7a50/standard_xlarge.jpg","Skaar","{Hulk}","{Durability,High temperatures,Immunity to fire,Skilled swordsman,Speed,Stamina,Superhuman strength}",13,0,242,4,16,"{Skaar Banner}","{}","Skaar","{Dark Avengers}","http://marvel.com/characters/2121/skaar","https://en.wikipedia.org/wiki/Skaar_(comics)"
"{Gypsy Moth,Skein,Sybarite}","{Carmine Infantino,Mark Gruenwald}","Skein (real name Sybil Dvorak, formerly known as Gypsy Moth and Sybarite) is a fictional character, a mutant supervillain in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Skein.png/250px-Skein.png","Skein","{}","{Levitation,Psychokinesis,Telekinesis}",0,0,534,0,0,"{Sybil Dvorak}","{Mutant}","Skein","{Masters of Evil,Night Shift,Thunderbolts,Women Warriors}",,"https://en.wikipedia.org/wiki/Skein_(comics)"
"{Skids}","{Jackson Guice,Louise Simonson}","Skids (Sally Blevins) is a Marvel Comics mutant.",,"https://upload.wikimedia.org/wikipedia/en/1/18/Skids.jpg","Skids","{}","{Force field generation}",0,0,1265,0,0,"{Sally Blevins}","{Mutant}","Skids","{Acolytes,Morlocks,Mutant Liberation Front,New Mutants,S.H.I.E.L.D,The 198,X-Corporation,X-Terminators}",,"https://en.wikipedia.org/wiki/Skids_(comics)"
"{Skin}","{Joe Madureira,Scott Lobdell}","Angelo Espinosa, a founding member of Generation X, code-named 'Skin' due to his mutant ability to extend and control his extra skin in any number of ways.",,"http://x.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43/standard_xlarge.jpg","Skin","{}","{Six feet of extra}",12,1,846,7,13,"{Angelo Espinosa}","{Mutant}","Skin","{Generation X}","http://marvel.com/characters/2124/skin","https://en.wikipedia.org/wiki/Skin_(Marvel_Comics)"
"{Skornn}","{Fabian Nicieza,Rob Liefeld}","The Skornn is a fictional character created by writer Fabian Nicieza for Marvel Comics.",,,"Skornn","{}","{Heightened strength,Monstrous appearance,Razorsharp claws}",0,0,143,0,0,"{Skornn}","{}","Skornn","{Helix}",,"https://en.wikipedia.org/wiki/Skornn"
"{James Doe,Skrullian Skymaster,Skymax,the Skrull}","{Mark Gruenwald}","The Skrullian Skymaster is a fictional comic book superhero appearing in books published by Marvel Comics, usually those featuring the Squadron Supreme, a superhero team of which Skymaster is a member.",,,"Skrullian Skymaster","{}","{Accomplished pilot,Elasticity,Fire projection,Flight,Invisibility,Shape-shifting,Telepathy}",0,0,825,0,0,"{Sk'ym'x}","{Skrull}","Skrullian Skymaster","{Squadron Supreme}",,"https://en.wikipedia.org/wiki/Skrullian_Skymaster"
"{Blazing Skull,Skull the Slayer}","{Marv Wolfman,Steve Gan}","Skull the Slayer (James Patrick Scully) is a fictional Marvel Comics character that debuted in his own book in August, 1975.",,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Skull_the_Slayer_no_1.jpeg/200px-Skull_the_Slayer_no_1.jpeg","Skull the Slayer","{}","{Durability,Enhanced strength}",0,0,467,0,0,"{Jim Scully}","{Human}","Skull the Slayer","{}",,"https://en.wikipedia.org/wiki/Skull_the_Slayer"
"{Skullbuster}","{Chris Claremont,Marc Silvestri,Salvador Larroca}","Skullbusteris the name of three comic book super villains all of which exist in Marvel Comics' main shared universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58/standard_xlarge.jpg","Skullbuster","{}","{Cybernetic body,Robotic weaponry}",3,0,229,3,3,"{Cylla Markham,Unrevealed}","{}","Skullbuster","{Reavers}","http://marvel.com/characters/2133/skullbuster","https://en.wikipedia.org/wiki/Skullbuster"
"{Skullfire}","{John Francis Moore,Ron Lim}","Skullfire (Timothy Fitzgerald) is a fictional character in Marvel Comics's 2099 universe, a look at superheroes in the year 2099.",,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Xmen2099-29.jpg/250px-Xmen2099-29.jpg","Skullfire","{}","{Levitation,Made of pure energy}",0,0,312,0,0,"{Timothy Fitzgerald}","{Mutant}","Skullfire","{Halo City Protectorate,Undead,X-Men 2099}",,"https://en.wikipedia.org/wiki/Skullfire"
"{Slab}","{Larry Stroman,Peter David}","Slab (Christopher Anderson), a fictional character in the Marvel Comics Universe.",,,"Slab","{}","{Resistance to injury,Strength}",0,0,261,0,0,"{Christopher Anderson}","{Mutant}","Slab","{Mutant Liberation Front,Nasty Boys}",,"https://en.wikipedia.org/wiki/Slab_(comics)"
"{Slapstick}","{James Fry,Len Kaminski}","Steven Harmon's powers have been described as 'all of the abilities of a Saturday morning cartoon character.'",,"http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc/standard_xlarge.jpg","Slapstick","{}","{Durability,Indestructibility,Reflexes,Superhuman agility}",6,2,1237,1,6,"{Steve Harmon}","{}","Slapstick","{Counter Force,Heroes for Hire,Mercs for Money,New Warriors,The Initiative}","http://marvel.com/characters/2137/slapstick","https://en.wikipedia.org/wiki/Slapstick_(comics)"
"{Sister Agony,Slash}","{J. M. DeMatteis,J.M. DeMatteis,Paul Neary}","Slash (also known as Sister Agony) is a fictional character in the Marvel Comics Universe, most notably as a member of the Sisters of Sin.",,,"Slash","{}","{}",0,0,231,0,0,"{Unknown}","{}","Slash","{Sisters of Sin}",,"https://en.wikipedia.org/wiki/Slash_(Marvel_Comics)"
"{Electro-Man,Slaymaster}","{Jim Lawrence,Jim Lawrence (writer),Larry Lieber,Ron Wilson,Ron Wilson (artist)}","Slaymaster is a fictional comic book character from Marvel Comics's Captain Britain series.",,"https://upload.wikimedia.org/wikipedia/en/thumb/2/29/TheSlaymaster.JPG/215px-TheSlaymaster.JPG","Slaymaster","{}","{Exceptional,Martial artist,Tactician}",0,0,536,0,0,"{}","{Human}","Slaymaster","{Crazy Gang}",,"https://en.wikipedia.org/wiki/Slaymaster"
"{SL-4,Sleeper,the Fourth Sleeper}","{Jack Kirby,Stan Lee}","Sleeper is a fictional character in Marvel Comics.",,,"Sleeper","{}","{}",0,0,476,0,0,"{}","{}","Sleeper","{Skeleton Crew}",,"https://en.wikipedia.org/wiki/Sleeper_(Marvel_Comics)"
"{Sleepwalker,Sleepy}","{Bob Budiansky}","Sleepwalkers are guardians of the Mindscape -- they apprehended beings that invade the sleeping minds of humans.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a/standard_xlarge.jpg","Sleepwalker","{}","{Agility,Durability,Enhanced agility,Enhanced speed,Floatation-like flight,Immunity to sleep,Levitation,Reflexes,Running speed,Stamina,Superhuman strength,Superhuman visual acuity,Use of imaginator device,Visual acuity}",0,0,995,0,0,"{}","{}","Sleepwalker","{Defenders,Lightning Storm,Mindscape,S.H.I.E.L.D,Secret Defenders,Sleepwalkers}","http://marvel.com/characters/2141/sleepwalker","https://en.wikipedia.org/wiki/Sleepwalker_(comics)"
"{Sligguth}","{Archie Goodwin,Barry Windsor-Smith}","Sligguth is a fictional character appearing in the Marvel Comics universe.",,,"Sligguth","{}","{Enhanced durability,Super-strength}",0,0,104,0,0,"{}","{}","Sligguth","{}",,"https://en.wikipedia.org/wiki/Sligguth"
"{Slipstream}","{Chris Claremont,Salvador Larroca}","Australian mutant siblings Heather and Davis Cameron were sent to live in Surfer's Paradise by their father in an effort to spare them from his life as Viceroy, godfather of Australian organized crime.",,"https://upload.wikimedia.org/wikipedia/en/1/1f/Slipstream_%28Davis_Cameron%29.png","Slipstream","{}","{Psychic navigation}",2,0,789,2,1,"{Davis Cameron}","{Depowered Human Mutant,Shi'ar hybrid}","Slipstream","{X-Men}","http://marvel.com/characters/2143/slipstream","https://en.wikipedia.org/wiki/Slipstream_(comics)"
"{Slither}","{Jack Kirby}","Slither (Aaron Salomon) is a fictional character, a snake-like mutant in the Marvel Comics Universe.",,,"Slither","{}","{Endurance,Flexibility,Superhuman strength}",0,0,314,0,0,"{Aaron Salomon}","{Mutant}","Slither","{Brotherhood of Mutants,Mutant Force,Resistants,Secret Empire,Serpent Society}",,"https://en.wikipedia.org/wiki/Slither_(comics)"
"{Slug,The Slug,Ulysses Lugman,Ulysses X. Lugman}","{Mark Gruenwald,Paul Neary}","Slug (Ulysses X.",,"https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Slug-comics.jpg/249px-Slug-comics.jpg","Slug","{}","{Gifted intellect}",0,0,503,0,0,"{Ulysses X. Lugman}","{Human}","Slug","{}",,"https://en.wikipedia.org/wiki/Slug_(comics)"
"{The Teflon Coated Man,Slyde}","{Sal Buscema,Tom DeFalco}","A scientist at Beemont Manufacturing, Jalome Beacher created a chemical that could be used to coat a surface and thereby eliminate all friction between it and any other object, which he used, after being downsized, to rob banks and his former employers.",,"http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c0035a51844b/standard_xlarge.jpg","Slyde","{}","{Skilled chemist}",0,0,494,0,0,"{Jalome Beacher}","{}","Slyde","{Masters of Evil,Thunderbolts}","http://marvel.com/characters/2147/slyde","https://en.wikipedia.org/wiki/Slyde"
"{Smasher}","{Chris Claremont,Dave Cockrum}","Smasher is a member of the Imperial Guard, a multi-ethnic group of super-powered alien beings who act as enforcers of the laws of the Shi'ar Empire.",,"http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ae66139c/standard_xlarge.jpg","Smasher","{}","{Flight patches,Flight via anti-gravity}",17,0,552,11,10,"{Isabel Kane,Isabel Kane (IV),Izzy,Salac Tuur,Salac Tuur (II),Unrevealed,Unrevealed (III),Vril Rokk,Vril Rokk (I)}","{Alien,Human}","Smasher","{Avengers,Imperial Guard}","http://marvel.com/characters/2148/smasher","https://en.wikipedia.org/wiki/Smasher"
"{Smiling Tiger}","{Fabian Nicieza,Mark Bagley}","Smiling Tiger (Conrad Mack) is a Marvel Comics supervillain.",,,"Smiling Tiger","{}","{Razor sharp claws}",0,0,145,0,0,"{Conrad Mack}","{}","Smiling Tiger","{Folding Circle,Thunderbolts}",,"https://en.wikipedia.org/wiki/Smiling_Tiger"
"{Smokescreen}","{}","Smokescreen is a fictional character that appeared in comic books published by Marvel Comics.",,,"Smokescreen","{}","{}",0,0,48,0,0,"{Unknown}","{}","Smokescreen","{}",,"https://en.wikipedia.org/wiki/Smokescreen_(Marvel_Comics)"
"{Smuggler}","{Fabian Nicieza}","Smuggler (Conrad Josten) is a fictional character in Marvel Comics as a superhero.",,,"Smuggler","{}","{Extremities elongation,Limb,Portal generation}",0,0,253,0,0,"{Conrad Josten}","{}","Smuggler","{Redeemers,Thunderbolts}",,"https://en.wikipedia.org/wiki/Smuggler_(comics)"
"{Snake Marston}","{Steve Ditko,Tom DeFalco}","Sylvester 'Snake' Marston is a fictional character in the Marvel Comics Universe.",,,"Snake Marston","{}","{Human contortionist}",0,0,212,0,0,"{Sylvester Marston}","{}","Snake Marston","{Enforcers,Satan Squad,Thunderbolts}",,"https://en.wikipedia.org/wiki/Snake_Marston_(comics)"
"{Snapdragon}","{Brent Anderson,Peter B. Gillis}","Snapdragon (Lorna Leigh Raeburn) is a fictional character, a superhero of Marvel Comics, member of the Strikeforce: Morituri.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Snapdragon_Morituri.jpg/250px-Snapdragon_Morituri.jpg","Snapdragon (Morituri)","{}","{Enhanced strength,Plasma bursts}",0,0,91,0,0,"{Lorna Leigh Raeburn}","{}","Snapdragon","{Morituri}",,"https://en.wikipedia.org/wiki/Snapdragon_(Morituri)"
"{Snapdragon}","{George Pérez,Ralph Macchio}","Snapdragon (Sheoke Sanada) is a Japanese supervillain in the Marvel Comics Universe.",,,"Snapdragon","{}","{}",0,0,327,0,0,"{Sheoke Sanada}","{}","Snapdragon","{Femizons}",,"https://en.wikipedia.org/wiki/Snapdragon_(comics)"
"{Solarman}","{David Oliphant,Jim Mooney,Mike Zeck,Stan Lee}","Solarman was a superhero that ran briefly in his own 1989 title from Marvel Comics.",,,"Solarman","{}","{Can control light,Heat,Other forms of energy,Superhuman strength,Supersonic flight,Survival in deep space}",0,0,683,0,0,"{Benjamin Tucker}","{}","Solarman","{}",,"https://en.wikipedia.org/wiki/Solarman"
"{Solarr}","{Sal Buscema,Steve Englehart}","Solarr is a fictional character in the Marvel Universe.",,,"Solarr","{}","{}",0,0,364,0,0,"{Silas King}","{Mutant}","Solarr","{Emissaries of Evil}",,"https://en.wikipedia.org/wiki/Solarr"
"{Solo}","{David Michelinie,Marc Silvestri}","James Bourne was drafted to a top-secret special forces operation where he endured ten months of hard and brutal training to earn his place in the new counter-terrorist group Omega Strike.",,"http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c7c641408c12/standard_xlarge.jpg","Solo","{}","{Expert marksman,Expert marksmanship,Firearms,Gifted intellect,Limited teleportation,Teleportation}",2,0,795,1,2,"{James Bourne}","{}","Solo","{Heroes for Hire,Mercs for Money,Omega Strike,Six Pack}","http://marvel.com/characters/2155/solo","https://en.wikipedia.org/wiki/Solo_(Marvel_Comics)"
"{Solomon O'Sullivan}","{Mike Allred,Peter Milligan}",,,,"Solomon O'Sullivan","{}","{Printed words on durable,Removable skin}",0,0,59,0,0,"{Solomon O'Sullivan}","{}","Solomon O'Sullivan","{O-Force}",,"https://en.wikipedia.org/wiki/Solomon_O%27Sullivan"
"{Melissa Joan Gold,Mimi Schwartz,Screaming Mimi,Songbird}","{John Byrne,Mark Gruenwald,Ralph Macchio}","Melissa Gold grew up on the streets, adopting her mother's name 'Mimi' as part of a hard, cold persona she developed as a survival mechanism.",,"http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0038da16738/standard_xlarge.jpg","Songbird","{}","{Burst projection,Echokinesis,Echolocation,Hypnotic song,Solid sound,Sonic screams,Sonokinesis,Sound,Supersonic speed,Vocal manipulation,Waves}",27,2,3374,12,22,"{Melissa Joan Gold}","{}","Songbird","{Avengers Idea Mechanics,Femizons,Grapplers,Masters of Evil,The New Avengers,Thunderbolts,UCWF,Unlimited Class Wrestling Federation}","http://marvel.com/characters/2156/songbird","https://en.wikipedia.org/wiki/Songbird_(comics)"
"{Beautiful Mutant Girlfriend,Chat,Mysterious Girl X,Sophia “Chat” Sanduval}","{Matteo Lolli (penciler),Paul Tobin}",,,"https://upload.wikimedia.org/wikipedia/en/thumb/f/fd/Sophia_Sanduval.jpg/150px-Sophia_Sanduval.jpg","Sophia %22Chat%22 Sanduval","{Spider-Man}","{}",0,0,286,0,0,"{Sophia Sanduval}","{}","Sophia %22Chat%22 Sanduval","{Blonde Phantom Detective Agency}",,"https://en.wikipedia.org/wiki/Sophia_%22Chat%22_Sanduval"
"{Southpaw}","{Dan Slott,Paul Pelletier}","Southpaw (Sasha Martin) is a fictional character that first appeared in the Marvel comic She-Hulk.",,,"Southpaw","{}","{}",0,0,291,0,0,"{Sasha Martin}","{}","Southpaw","{}",,"https://en.wikipedia.org/wiki/Southpaw_(comics)"
"{Space Phantom}","{Jack Kirby,Stan Lee}","Space Phantom is a name given to a number of fictional characters in the Marvel Comics universe.",,,"Space Phantom","{}","{Shapeshifting,Time travel}",0,0,1182,0,0,"{}","{}","Space Phantom","{}",,"https://en.wikipedia.org/wiki/Space_Phantom"
"{Spear}","{Don McGregor,Frank Robbins}",,,,"Spear","{}","{Hand-to-hand combat,Skilled marksman}",0,0,0,0,0,"{}","{}","Spear","{Flashmob}",,"https://en.wikipedia.org/wiki/Spear_(comics)"
"{Speed,Thomas 'Tommy' Shepherd}","{Allan Heinberg,Jim Cheung}","Tommy Shepherd may be the son of the Scarlet Witch and the Vision, and thus the twin brother of Wiccan.",,"http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0035d87180e/standard_xlarge.jpg","Speed","{}","{Fast metabolism,Molecular acceleration,Superhuman speed,Supersonic speed}",2,1,4050,2,3,"{Thomas Shepherd,Tommy}","{Human Mutant}","Speed","{Young Avengers}","http://marvel.com/characters/2164/speed","https://en.wikipedia.org/wiki/Speed_(comics)"
"{Harvey James,Speed Demon,Whizzer}","{Roy Thomas,Sal Buscema}","James Saunders, a disgruntled chemist tired of his job with the Hudson Pharmaceutical Company of West Caldwell, New Jersey, was contacted by the Grandmaster and offered superhuman powers in exchange for joining a team that would compete on his behalf.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/90/4c0032463bef2/standard_xlarge.jpg","Speed Demon","{}","{Genius chemist,Reflexes,Stamina,Superhuman speed}",8,0,1879,6,5,"{James Sanders}","{}","Speed Demon","{Sinister Six,Sinister Syndicate,Squadron Sinister,Thunderbolts}","http://marvel.com/characters/3417/speed_demon","https://en.wikipedia.org/wiki/Speed_Demon_(comics)"
"{Spencer Smythe}","{<br >,Stan Lee,Steve Ditko}","Spencer Smythe is a fictional character, a comic book villain in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/SpiderSlayers.jpg/220px-SpiderSlayers.jpg","Spencer Smythe","{}","{Arachnid expert,Robotics}",0,0,915,0,0,"{}","{Human}","Spencer Smythe","{}",,"https://en.wikipedia.org/wiki/Spencer_Smythe"
"{Shatterfist,Snowblind,Sphinx,The Dreaded One,Yo-Yo Rodriguez}","{Marv Wolfman,Sal Buscema}","The Sphinx is the name of two fictional characters appearing in American comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Thing-34.jpg/250px-Thing-34.jpg","Sphinx","{}","{Durability,Energy projection,Reality manipulation,Superhuman strength,Telepathy}",0,0,504,0,0,"{Anath-Na Mut}","{Mutant}","Sphinx","{}",,"https://en.wikipedia.org/wiki/Sphinx_(Marvel_Comics)"
"{Amazing Spider-Girl,Spider-Girl,Spider-Girl Red,Spidey}","{Mark Bagley,Ron Frenz,Tom DeFalco}","May 'Mayday' Parker is the daughter of Spider-Man and Mary Jane Watson-Parker. Born with all her father's powers-and the same silly sense of humor-she's grown up to become one of Earth's most trusted heroes and a fitting tribute to her proud papa.",,"http://i.annihil.us/u/prod/marvel/i/mg/1/70/4c003adccbe4f/standard_xlarge.jpg","Spider-Girl","{}","{Agility,Bio-magnetism,Durability,Endurance,Manipulation,People,Reflexes,Repel objects,Speed,Stamina,Superhuman strength}",160,1,7659,32,259,"{May Parker,Mayday}","{}","Spider-Girl","{A-Next,Fantastic Five,New Warriors,Web Warriors}","http://marvel.com/characters/2171/spider-girl","https://en.wikipedia.org/wiki/Spider-Girl"
"{Ben Reilly,Dusk,Hornet,Peter Parker,Prodigy,Ricochet,Scarlet Spider,Spider-Man,Spiderman,Spidey,Tiger,Wallcrawler,Web-slinger,Webhead}","{Stan Lee,Steve Ditko}","Bitten by a radioactive spider, high school student Peter Parker gained the speed, strength and powers of a spider. Adopting the name Spider-Man, Peter hoped to start a career using his new abilities. Taught that with great power comes great responsibility, Spidey has vowed to use his powers to help people.","http://i.annihil.us/u/prod/marvel/i/mg/6/90/537ba2184e75f.gif","http://i.annihil.us/u/prod/marvel/i/mg/9/30/538cd33e15ab7/standard_xlarge.jpg","Spider-Man","{}","{Agility,Genius,Genius-level intellect,Precognitive,Precognitive spider-sense,Speed,Spider-sense,Superhuman strength}",2593,29,89463,537,4197,"{Peter Benjamin Parker}","{Mutate}","Spider-Man","{Avengers,Defenders,Fantastic Four,Future Foundation,Heroes for Hire,The New Avengers,X-Mansion}","http://marvel.com/characters/54/spider-man","https://en.wikipedia.org/wiki/Spider-Man"
"{}","{Stan Lee,Steve Ditko}","Bitten by a radioactive spider, high school student Peter Parker gained the speed, strength and powers of a spider. Adopting the name Spider-Man, Peter hoped to start a career using his new abilities. Taught that with great power comes great responsibility, Spidey has vowed to use his powers to help people.","http://i.annihil.us/u/prod/marvel/i/mg/6/90/537ba2184e75f.gif","https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Spider-Verse_Spider-Men.jpg/250px-Spider-Verse_Spider-Men.jpg","Spider-Man (Gerry Drew)","{}","{}",2593,29,151,537,4197,"{}","{}","Spider-Man","{}","http://marvel.com/characters/54/spider-man","https://en.wikipedia.org/wiki/Spider-Man_(Gerry_Drew)"
"{Spider-Man,Ultimate Spider-Man}","{Brian Michael Bendis,Sara Pichelli}","Teenager Miles Morales grew up in Brooklyn, New York. Recently, Miles took on the controversial and pressured role of Spider-Man shortly after the death of the original. Morales made his debut against The Kangaroo, much to the surprise and disapproval of many present at the confrontation.","http://i.annihil.us/u/prod/marvel/i/mg/6/90/537ba2184e75f.gif","http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73/standard_xlarge.jpg","Spider-Man (Miles Morales)","{}","{Agility,Camouflage,Electricity,Endurance,Healing factor,Precognitive,Precognitive spider-sense,Reflexes,Reflexes and,Regenerative,Speed,Spider-sense,Stamina,Superhuman strength,Venom blast}",18,0,21228,4,26,"{Miles Morales}","{}","Spider-Man","{Avengers,The Ultimates,Ultimates,Web Warriors}","http://marvel.com/characters/54/spider-man","https://en.wikipedia.org/wiki/Spider-Man_(Miles_Morales)"
"{}","{Stan Lee,Steve Ditko}",,,"https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Spider-Verse_Spider-Men.jpg/250px-Spider-Verse_Spider-Men.jpg","Spider-Man 2211","{}","{}",0,0,322,0,0,"{}","{}","Spider-Man 2211","{}",,"https://en.wikipedia.org/wiki/Spider-Man_2211"
"{Spider-Man,Spider-Man Noir}","{Carmine Di Giandomenico,David Hine,Fabrice Sapolsky}","Spider-Man Noir or just Spider-Man (Peter Parker) is a fictional superhero created by David Hine, Fabrice Sapolsky, and Carmine Di Giandomenico.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Spider-Man_Noir.png/250px-Spider-Man_Noir.png","Spider-Man Noir","{}","{A spider-sense,Agility of a spider,Capture his enemies,Speed}",0,0,3271,0,0,"{Peter Parker}","{}","Spider-Man Noir","{Spider-Verse,Web Warriors}",,"https://en.wikipedia.org/wiki/Spider-Man_Noir"
"{Spider-Woman}","{Archie Goodwin,Marie Severin}","Spider-Woman is the codename of several fictional characters in comic books published by Marvel Comics.","http://x.annihil.us/u/prod/marvel/i/mg/8/c0/537bc50e40e1c.gif","http://x.annihil.us/u/prod/marvel/i/mg/c/50/537bc4ac6fc72/standard_xlarge.jpg","Spider-Woman","{}","{}",0,0,6788,0,0,"{}","{}","Spider-Woman","{}","http://marvel.com/characters/55/spider-woman","https://en.wikipedia.org/wiki/Spider-Woman"
